category,date,delay,duration,equipment,id,items,service,staff
handyman,2023-09-07,0,15,general,4659,1,Repair,1
handyman,2023-09-10,0,20,general,4660,1,Repair,1
handyman,2023-09-24,0,30,general,4661,1,Repair,1
handyman,2023-09-02,0,60,general,4662,3,Install,1
handyman,2023-09-24,8,15,general,4663,1,Install,1
handyman,2023-09-24,0,15,general,4664,1,Repair,1
handyman,2023-09-24,2,30,general,4665,1,Install,1
handyman,2023-10-10,6,75,general,4666,4,Install,1
handyman,2023-10-13,0,45,general,4667,4,Repair,1
handyman,2023-10-31,4,60,general,4668,4,Repair,1
handyman,2023-10-03,2,20,general,4669,1,Repair,1
handyman,2023-10-12,8,20,general,4670,1,Repair,1
handyman,2023-10-08,2,15,general,4671,1,Repair,1
handyman,2023-10-22,6,45,general,4672,2,Repair,1
handyman,2023-10-24,2,60,general,4673,4,Install,1
handyman,2023-10-29,0,45,general,4674,3,Install,1
handyman,2023-10-19,0,60,general,4675,5,Install,1
handyman,2023-10-02,2,30,general,4676,2,Repair,1
handyman,2023-10-19,0,75,general,4677,4,Repair,1
handyman,2023-10-30,0,20,general,4678,1,Repair,1
handyman,2023-10-10,6,75,general,4679,4,Repair,1
handyman,2023-10-07,2,20,general,4680,1,Install,1
handyman,2023-10-13,4,15,general,4681,1,Repair,1
handyman,2023-10-01,0,60,general,4682,3,Repair,1
handyman,2023-10-06,8,45,general,4683,3,Repair,1
handyman,2023-10-10,8,75,general,4684,5,Install,1
handyman,2023-10-04,4,20,general,4685,1,Install,1
handyman,2023-10-23,0,30,general,4686,3,Install,1
handyman,2023-10-15,0,30,general,4687,2,Repair,1
handyman,2023-10-24,0,20,general,4688,1,Repair,1
handyman,2023-10-13,0,20,general,4689,1,Repair,1
handyman,2023-10-08,0,20,general,4690,1,Repair,1
handyman,2023-10-13,2,30,general,4691,1,Repair,1
handyman,2023-10-09,0,30,general,4692,2,Repair,1
handyman,2023-10-16,2,15,general,4693,1,Repair,1
handyman,2023-10-28,0,20,general,4694,1,Repair,1
handyman,2023-10-04,6,60,general,4695,4,Install,1
handyman,2023-10-09,2,45,general,4696,3,Repair,1
handyman,2023-10-30,0,60,general,4697,3,Repair,1
handyman,2023-10-31,0,45,general,4698,2,Repair,1
handyman,2023-10-26,0,20,general,4699,1,Repair,1
handyman,2023-10-26,6,45,general,4700,3,Repair,1
handyman,2023-10-26,0,15,general,4701,1,Repair,1
handyman,2023-10-31,6,30,general,4702,2,Repair,1
handyman,2023-10-13,0,30,general,4703,2,Repair,1
handyman,2023-10-11,0,45,general,4704,3,Repair,1
handyman,2023-10-04,6,45,general,4705,4,Install,1
handyman,2023-10-15,0,15,general,4706,1,Repair,1
handyman,2023-10-08,8,60,general,4707,4,Install,1
handyman,2023-10-26,6,30,general,4708,1,Repair,1
handyman,2023-10-04,0,20,general,4709,1,Repair,1
handyman,2023-10-03,2,20,general,4710,2,Repair,1
handyman,2023-10-30,0,60,general,4711,5,Install,1
handyman,2023-10-07,8,20,general,4712,2,Install,1
handyman,2023-10-27,2,15,general,4713,1,Repair,1
handyman,2023-10-02,0,45,general,4714,3,Install,1
handyman,2023-10-09,0,30,general,4715,1,Repair,1
handyman,2023-10-21,2,15,general,4716,1,Repair,1
handyman,2023-10-15,0,30,general,4717,2,Repair,1
handyman,2023-10-19,6,45,general,4718,3,Repair,1
handyman,2023-10-02,8,30,general,4719,1,Repair,1
handyman,2023-10-13,0,45,general,4720,2,Repair,1
handyman,2023-10-06,8,20,general,4721,1,Install,1
handyman,2023-10-13,0,20,general,4722,1,Repair,1
handyman,2023-10-12,0,45,general,4723,3,Repair,1
handyman,2023-10-16,6,45,general,4724,3,Repair,1
handyman,2023-10-10,4,75,general,4725,4,Install,1
handyman,2023-10-10,0,45,general,4726,4,Repair,1
handyman,2023-10-10,0,20,general,4727,2,Repair,1
handyman,2023-10-04,2,45,general,4728,3,Repair,1
handyman,2023-10-13,4,30,general,4729,2,Install,1
handyman,2023-10-05,0,20,general,4730,1,Repair,1
handyman,2023-10-29,0,60,general,4731,4,Install,1
handyman,2023-10-30,0,20,general,4732,1,Install,1
handyman,2023-10-29,0,15,general,4733,1,Repair,1
handyman,2023-10-30,0,45,general,4734,3,Repair,1
handyman,2023-10-03,6,20,general,4735,1,Repair,1
handyman,2023-10-16,4,15,general,4736,1,Repair,1
handyman,2023-10-07,0,20,general,4737,1,Repair,1
handyman,2023-10-21,4,60,general,4738,4,Repair,1
handyman,2023-10-05,6,30,general,4739,1,Repair,1
handyman,2023-10-20,2,45,general,4740,3,Repair,1
handyman,2023-10-15,2,20,general,4741,2,Repair,1
handyman,2023-10-02,4,75,general,4742,4,Install,1
handyman,2023-10-10,0,60,general,4743,3,Install,1
handyman,2023-10-31,0,20,general,4744,1,Install,1
handyman,2023-10-20,4,45,general,4745,3,Repair,1
handyman,2023-10-20,0,20,general,4746,1,Repair,1
handyman,2023-10-09,2,60,general,4747,4,Install,1
handyman,2023-10-03,6,60,general,4748,5,Install,1
handyman,2023-10-09,0,45,general,4749,3,Repair,1
handyman,2023-10-21,8,15,general,4750,1,Repair,1
handyman,2023-10-18,2,60,general,4751,3,Install,1
handyman,2023-10-02,0,75,general,4752,5,Install,1
handyman,2023-10-06,0,60,general,4753,5,Install,1
handyman,2023-10-16,0,20,general,4754,1,Repair,1
handyman,2023-10-28,8,30,general,4755,1,Repair,1
handyman,2023-10-17,2,20,general,4756,1,Install,1
handyman,2023-10-17,0,30,general,4757,1,Repair,1
handyman,2023-10-10,6,15,general,4758,1,Repair,1
handyman,2023-10-20,0,75,general,4759,4,Install,1
handyman,2023-10-10,6,30,general,4760,1,Repair,1
handyman,2023-10-02,2,75,general,4761,4,Install,1
handyman,2023-10-06,0,30,general,4762,2,Repair,1
handyman,2023-10-13,0,15,general,4763,1,Install,1
handyman,2023-10-13,2,20,general,4764,1,Repair,1
handyman,2023-10-02,4,15,general,4765,1,Repair,1
handyman,2023-10-28,0,20,general,4766,1,Repair,1
handyman,2023-10-14,0,15,general,4767,1,Repair,1
handyman,2023-10-29,2,20,general,4768,1,Repair,1
handyman,2023-10-14,2,20,general,4769,1,Repair,1
handyman,2023-10-27,6,45,general,4770,4,Repair,1
handyman,2023-10-24,0,15,general,4771,1,Repair,1
handyman,2023-10-31,0,30,general,4772,2,Repair,1
handyman,2023-10-16,6,75,general,4773,4,Repair,1
handyman,2023-10-04,2,30,general,4774,2,Repair,1
handyman,2023-10-29,4,15,general,4775,1,Repair,1
handyman,2023-10-09,0,75,general,4776,5,Install,1
handyman,2023-10-04,2,15,general,4777,1,Repair,1
handyman,2023-10-23,0,30,general,4778,1,Install,1
handyman,2023-10-03,8,60,general,4779,4,Install,1
handyman,2023-10-19,0,30,general,4780,1,Repair,1
handyman,2023-10-19,0,15,general,4781,1,Repair,1
handyman,2023-10-14,0,45,general,4782,4,Repair,1
handyman,2023-10-23,4,45,general,4783,3,Repair,1
handyman,2023-10-18,6,45,general,4784,2,Repair,1
handyman,2023-10-23,8,15,general,4785,1,Repair,1
handyman,2023-10-17,0,20,general,4786,1,Repair,1
handyman,2023-10-31,2,60,general,4787,5,Install,1
handyman,2023-10-30,0,20,general,4788,1,Repair,1
handyman,2023-10-29,2,20,general,4789,2,Install,1
handyman,2023-10-15,6,20,general,4790,1,Repair,1
handyman,2023-10-17,2,75,general,4791,5,Install,1
handyman,2023-10-27,6,20,general,4792,1,Repair,1
handyman,2023-10-26,4,75,general,4793,5,Install,1
handyman,2023-10-14,0,75,general,4794,5,Repair,1
handyman,2023-10-11,0,20,general,4795,1,Repair,1
handyman,2023-10-14,2,15,general,4796,1,Repair,1
handyman,2023-10-14,0,30,general,4797,1,Repair,1
handyman,2023-10-21,0,20,general,4798,2,Install,1
handyman,2023-10-15,8,15,general,4799,1,Install,1
handyman,2023-10-03,0,20,general,4800,1,Install,1
handyman,2023-10-17,0,15,general,4801,1,Repair,1
handyman,2023-10-11,0,60,general,4802,4,Install,1
handyman,2023-10-27,0,15,general,4803,1,Install,1
handyman,2023-10-16,0,15,general,4804,1,Repair,1
handyman,2023-10-08,0,15,general,4805,1,Repair,1
handyman,2023-10-16,6,75,general,4806,4,Install,1
handyman,2023-10-31,0,30,general,4807,2,Repair,1
handyman,2023-10-21,2,15,general,4808,1,Repair,1
handyman,2023-10-10,0,15,general,4809,1,Repair,1
handyman,2023-10-08,0,60,general,4810,5,Install,1
handyman,2023-10-18,0,20,general,4811,1,Repair,1
handyman,2023-10-22,0,30,general,4812,1,Repair,1
handyman,2023-10-10,0,45,general,4813,3,Repair,1
handyman,2023-10-18,0,75,general,4814,5,Install,1
handyman,2023-10-29,8,15,general,4815,1,Repair,1
handyman,2023-11-20,2,30,general,4816,2,Install,1
handyman,2023-11-13,6,20,general,4817,1,Repair,1
handyman,2023-11-22,2,30,general,4818,3,Repair,1
handyman,2023-11-20,0,15,general,4819,1,Repair,1
handyman,2023-11-02,2,60,general,4820,4,Install,1
handyman,2023-11-28,0,20,general,4821,1,Install,1
handyman,2023-11-08,0,30,general,4822,1,Repair,1
handyman,2023-11-26,0,30,general,4823,3,Repair,1
handyman,2023-11-21,2,75,general,4824,5,Install,1
handyman,2023-11-03,6,75,general,4825,5,Install,1
handyman,2023-11-18,0,60,general,4826,4,Install,1
handyman,2023-11-24,4,45,general,4827,3,Repair,1
handyman,2023-11-19,4,45,general,4828,2,Repair,1
handyman,2023-11-01,0,75,general,4829,5,Install,1
handyman,2023-11-30,2,60,general,4830,3,Install,1
handyman,2023-11-20,6,20,general,4831,1,Repair,1
handyman,2023-11-27,0,20,general,4832,1,Install,1
handyman,2023-11-08,0,30,general,4833,1,Repair,1
handyman,2023-11-16,4,20,general,4834,1,Repair,1
handyman,2023-11-24,4,30,general,4835,2,Repair,1
handyman,2023-11-18,0,20,general,4836,1,Repair,1
handyman,2023-11-06,0,60,general,4837,4,Install,1
handyman,2023-11-24,2,15,general,4838,1,Repair,1
handyman,2023-11-05,2,20,general,4839,1,Install,1
handyman,2023-11-27,2,30,general,4840,1,Repair,1
handyman,2023-11-09,4,15,general,4841,1,Repair,1
handyman,2023-11-06,0,20,general,4842,1,Install,1
handyman,2023-11-10,2,20,general,4843,1,Repair,1
handyman,2023-11-05,0,75,general,4844,5,Repair,1
handyman,2023-11-21,6,45,general,4845,3,Repair,1
handyman,2023-11-03,4,15,general,4846,1,Install,1
handyman,2023-11-21,0,75,general,4847,5,Install,1
handyman,2023-11-03,0,15,general,4848,1,Repair,1
handyman,2023-11-28,2,75,general,4849,5,Install,1
handyman,2023-11-17,0,15,general,4850,1,Repair,1
handyman,2023-11-01,6,20,general,4851,2,Install,1
handyman,2023-11-26,4,20,general,4852,2,Repair,1
handyman,2023-11-01,0,20,general,4853,1,Repair,1
handyman,2023-11-12,0,20,general,4854,2,Repair,1
handyman,2023-11-27,6,20,general,4855,1,Repair,1
handyman,2023-11-11,4,60,general,4856,4,Repair,1
handyman,2023-11-14,0,20,general,4857,1,Repair,1
handyman,2023-11-28,2,45,general,4858,2,Repair,1
handyman,2023-11-21,0,15,general,4859,1,Repair,1
handyman,2023-11-27,0,30,general,4860,1,Install,1
handyman,2023-11-09,0,20,general,4861,1,Repair,1
handyman,2023-11-01,6,60,general,4862,5,Install,1
handyman,2023-11-28,0,20,general,4863,1,Repair,1
handyman,2023-11-24,0,20,general,4864,1,Repair,1
handyman,2023-11-25,0,30,general,4865,3,Repair,1
handyman,2023-11-29,0,15,general,4866,1,Repair,1
handyman,2023-11-09,2,20,general,4867,1,Repair,1
handyman,2023-11-02,0,75,general,4868,4,Install,1
handyman,2023-11-26,0,60,general,4869,5,Repair,1
handyman,2023-11-12,4,30,general,4870,2,Repair,1
handyman,2023-11-05,0,45,general,4871,3,Repair,1
handyman,2023-11-03,0,15,general,4872,1,Repair,1
handyman,2023-11-16,8,75,general,4873,5,Install,1
handyman,2023-11-20,8,60,general,4874,4,Install,1
handyman,2023-11-05,2,30,general,4875,1,Repair,1
handyman,2023-11-22,2,15,general,4876,1,Install,1
handyman,2023-11-15,2,15,general,4877,1,Repair,1
handyman,2023-11-27,4,30,general,4878,1,Repair,1
handyman,2023-11-12,4,30,general,4879,1,Repair,1
handyman,2023-11-07,0,75,general,4880,5,Install,1
handyman,2023-11-02,2,15,general,4881,1,Repair,1
handyman,2023-11-09,0,75,general,4882,5,Repair,1
handyman,2023-11-14,2,20,general,4883,2,Repair,1
handyman,2023-11-28,6,45,general,4884,4,Install,1
handyman,2023-11-14,0,20,general,4885,1,Repair,1
handyman,2023-11-23,2,15,general,4886,1,Repair,1
handyman,2023-11-08,2,60,general,4887,3,Install,1
handyman,2023-11-08,2,45,general,4888,2,Repair,1
handyman,2023-11-24,0,20,general,4889,1,Install,1
handyman,2023-11-19,4,75,general,4890,5,Install,1
handyman,2023-11-05,0,20,general,4891,1,Repair,1
handyman,2023-11-05,2,15,general,4892,1,Repair,1
handyman,2023-11-06,4,60,general,4893,4,Install,1
handyman,2023-11-07,2,20,general,4894,1,Install,1
handyman,2023-11-18,0,45,general,4895,3,Repair,1
handyman,2023-11-12,2,30,general,4896,3,Repair,1
handyman,2023-11-05,6,30,general,4897,2,Repair,1
handyman,2023-11-09,0,20,general,4898,1,Repair,1
handyman,2023-11-23,2,15,general,4899,1,Repair,1
handyman,2023-11-28,0,45,general,4900,3,Repair,1
handyman,2023-11-21,2,60,general,4901,4,Repair,1
handyman,2023-11-03,0,15,general,4902,1,Repair,1
handyman,2023-11-12,6,30,general,4903,1,Repair,1
handyman,2023-11-09,4,30,general,4904,1,Repair,1
handyman,2023-11-22,0,45,general,4905,4,Repair,1
handyman,2023-11-09,2,15,general,4906,1,Repair,1
handyman,2023-11-05,6,30,general,4907,2,Repair,1
handyman,2023-11-06,2,20,general,4908,2,Repair,1
handyman,2023-11-24,4,30,general,4909,2,Repair,1
handyman,2023-11-24,2,45,general,4910,2,Repair,1
handyman,2023-11-30,0,60,general,4911,3,Install,1
handyman,2023-11-25,2,75,general,4912,4,Install,1
handyman,2023-11-01,8,15,general,4913,1,Install,1
handyman,2023-11-04,2,75,general,4914,4,Repair,1
handyman,2023-11-29,2,60,general,4915,4,Install,1
handyman,2023-11-07,0,60,general,4916,3,Repair,1
handyman,2023-11-16,0,30,general,4917,1,Repair,1
handyman,2023-11-25,0,60,general,4918,4,Install,1
handyman,2023-11-25,0,15,general,4919,1,Repair,1
handyman,2023-11-29,0,30,general,4920,1,Repair,1
handyman,2023-11-12,2,20,general,4921,1,Repair,1
handyman,2023-11-19,4,45,general,4922,4,Repair,1
handyman,2023-11-30,4,30,general,4923,2,Repair,1
handyman,2023-11-14,4,60,general,4924,3,Install,1
handyman,2023-11-02,2,45,general,4925,2,Install,1
handyman,2023-11-06,0,30,general,4926,2,Repair,1
handyman,2023-11-26,0,75,general,4927,5,Install,1
handyman,2023-11-27,0,75,general,4928,5,Install,1
handyman,2023-11-07,2,30,general,4929,1,Repair,1
handyman,2023-11-17,0,30,general,4930,2,Install,1
handyman,2023-12-19,4,30,general,4931,2,Repair,1
handyman,2023-12-28,2,60,general,4932,4,Repair,1
handyman,2023-12-11,6,60,general,4933,3,Install,1
handyman,2023-12-04,0,60,general,4934,4,Repair,1
handyman,2023-12-15,0,20,general,4935,1,Repair,1
handyman,2023-12-14,0,75,general,4936,5,Install,1
handyman,2023-12-15,4,15,general,4937,1,Repair,1
handyman,2023-12-12,2,15,general,4938,1,Repair,1
handyman,2023-12-16,2,20,general,4939,1,Repair,1
handyman,2023-12-20,0,45,general,4940,3,Repair,1
handyman,2023-12-10,0,60,general,4941,3,Install,1
handyman,2023-12-20,0,15,general,4942,1,Repair,1
handyman,2023-12-28,2,30,general,4943,2,Repair,1
handyman,2023-12-06,2,60,general,4944,4,Install,1
handyman,2023-12-18,0,15,general,4945,1,Repair,1
handyman,2023-12-22,2,20,general,4946,1,Repair,1
handyman,2023-12-21,0,60,general,4947,4,Install,1
handyman,2023-12-20,4,15,general,4948,1,Repair,1
handyman,2023-12-04,8,45,general,4949,3,Install,1
handyman,2023-12-04,2,75,general,4950,5,Install,1
handyman,2023-12-27,0,20,general,4951,1,Repair,1
handyman,2023-12-30,6,30,general,4952,2,Install,1
handyman,2023-12-20,2,15,general,4953,1,Install,1
handyman,2023-12-02,8,20,general,4954,2,Repair,1
handyman,2023-12-25,0,30,general,4955,1,Install,1
handyman,2023-12-27,6,20,general,4956,2,Repair,1
handyman,2023-12-03,4,60,general,4957,4,Install,1
handyman,2023-12-24,2,60,general,4958,3,Repair,1
handyman,2023-12-21,0,45,general,4959,4,Repair,1
handyman,2023-12-28,6,20,general,4960,1,Repair,1
handyman,2023-12-19,0,75,general,4961,5,Install,1
handyman,2023-12-07,4,30,general,4962,1,Install,1
handyman,2023-12-12,0,30,general,4963,2,Repair,1
handyman,2023-12-11,2,20,general,4964,1,Repair,1
handyman,2023-12-28,0,75,general,4965,4,Install,1
handyman,2023-12-24,0,60,general,4966,3,Install,1
handyman,2023-12-29,0,30,general,4967,2,Install,1
handyman,2023-12-29,4,30,general,4968,1,Repair,1
handyman,2023-12-10,0,15,general,4969,1,Repair,1
handyman,2023-12-06,2,20,general,4970,2,Repair,1
handyman,2023-12-22,0,30,general,4971,1,Install,1
handyman,2023-12-22,4,15,general,4972,1,Repair,1
handyman,2023-12-29,8,60,general,4973,4,Install,1
handyman,2023-12-12,0,20,general,4974,1,Repair,1
handyman,2023-12-03,2,15,general,4975,1,Repair,1
handyman,2023-12-03,0,30,general,4976,3,Install,1
handyman,2023-12-27,8,30,general,4977,2,Repair,1
handyman,2023-12-19,0,15,general,4978,1,Repair,1
handyman,2023-12-23,6,45,general,4979,3,Install,1
handyman,2023-12-03,0,15,general,4980,1,Repair,1
handyman,2023-12-31,6,20,general,4981,1,Repair,1
handyman,2023-12-16,2,45,general,4982,3,Repair,1
handyman,2023-12-24,0,75,general,4983,5,Install,1
handyman,2023-12-12,0,20,general,4984,2,Install,1
handyman,2023-12-29,0,30,general,4985,2,Repair,1
handyman,2023-12-12,0,15,general,4986,1,Repair,1
handyman,2023-12-10,4,45,general,4987,4,Repair,1
handyman,2023-12-29,0,20,general,4988,1,Repair,1
handyman,2023-12-02,6,15,general,4989,1,Repair,1
handyman,2023-12-04,4,15,general,4990,1,Repair,1
handyman,2023-12-13,2,15,general,4991,1,Repair,1
handyman,2023-12-18,6,30,general,4992,2,Install,1
handyman,2023-12-31,0,60,general,4993,3,Install,1
handyman,2023-12-31,0,15,general,4994,1,Repair,1
handyman,2023-12-28,0,15,general,4995,1,Repair,1
handyman,2023-12-25,2,75,general,4996,5,Install,1
handyman,2023-12-24,0,15,general,4997,1,Repair,1
handyman,2023-12-14,4,60,general,4998,4,Install,1
handyman,2023-12-18,0,75,general,4999,4,Install,1
handyman,2023-12-15,2,75,general,5000,5,Install,1
handyman,2023-12-26,4,15,general,5001,1,Repair,1
handyman,2023-12-15,4,60,general,5002,4,Install,1
handyman,2023-12-29,4,60,general,5003,4,Repair,1
handyman,2023-12-31,0,60,general,5004,3,Install,1
handyman,2023-12-14,2,15,general,5005,1,Repair,1
handyman,2023-12-28,2,30,general,5006,2,Repair,1
handyman,2023-12-20,0,60,general,5007,4,Repair,1
handyman,2023-12-26,2,45,general,5008,2,Repair,1
handyman,2023-12-12,4,45,general,5009,3,Repair,1
handyman,2023-12-25,4,45,general,5010,3,Repair,1
handyman,2023-12-19,0,75,general,5011,5,Repair,1
handyman,2023-12-14,2,15,general,5012,1,Repair,1
handyman,2023-12-18,4,30,general,5013,2,Repair,1
handyman,2023-12-11,0,60,general,5014,3,Install,1
handyman,2023-12-24,0,20,general,5015,1,Repair,1
handyman,2023-12-26,8,20,general,5016,1,Repair,1
handyman,2023-12-29,0,60,general,5017,4,Install,1
handyman,2023-12-04,0,20,general,5018,1,Repair,1
handyman,2023-12-08,2,30,general,5019,2,Repair,1
handyman,2023-12-14,2,45,general,5020,4,Repair,1
handyman,2023-12-21,0,75,general,5021,5,Install,1
handyman,2023-12-27,4,15,general,5022,1,Repair,1
handyman,2023-12-10,4,30,general,5023,1,Install,1
handyman,2023-12-26,0,45,general,5024,4,Repair,1
handyman,2023-12-22,2,45,general,5025,4,Install,1
handyman,2023-12-29,0,60,general,5026,4,Repair,1
handyman,2023-12-05,2,20,general,5027,2,Install,1
handyman,2023-12-11,6,30,general,5028,2,Repair,1
handyman,2023-12-24,4,15,general,5029,1,Repair,1
handyman,2023-12-14,0,75,general,5030,4,Install,1
handyman,2023-12-25,6,60,general,5031,3,Repair,1
handyman,2023-12-01,4,15,general,5032,1,Repair,1
handyman,2023-12-24,8,15,general,5033,1,Install,1
handyman,2023-12-01,0,60,general,5034,4,Install,1
handyman,2023-12-17,2,30,general,5035,2,Repair,1
handyman,2023-12-15,0,15,general,5036,1,Repair,1
handyman,2023-12-09,0,60,general,5037,4,Install,1
handyman,2023-12-26,0,20,general,5038,1,Install,1
handyman,2023-12-27,4,15,general,5039,1,Install,1
handyman,2023-12-14,0,15,general,5040,1,Install,1
handyman,2023-12-07,0,20,general,5041,2,Repair,1
handyman,2023-12-04,2,20,general,5042,1,Repair,1
handyman,2023-12-03,6,20,general,5043,1,Repair,1
handyman,2023-12-08,8,45,general,5044,4,Repair,1
handyman,2023-12-24,0,30,general,5045,1,Install,1
handyman,2023-12-02,6,15,general,5046,1,Repair,1
handyman,2023-12-12,2,30,general,5047,1,Repair,1
handyman,2023-12-23,0,60,general,5048,4,Install,1
handyman,2023-12-12,4,15,general,5049,1,Repair,1
handyman,2023-12-08,0,20,general,5050,1,Repair,1
handyman,2023-12-31,0,15,general,5051,1,Repair,1
handyman,2023-12-29,0,75,general,5052,5,Install,1
handyman,2023-12-01,2,20,general,5053,1,Install,1
handyman,2023-12-18,0,20,general,5054,2,Repair,1
handyman,2023-12-17,0,15,general,5055,1,Repair,1
handyman,2023-12-20,4,15,general,5056,1,Repair,1
handyman,2023-12-08,4,15,general,5057,1,Repair,1
handyman,2023-12-12,0,30,general,5058,1,Install,1
handyman,2024-01-19,0,30,general,5059,2,Repair,1
handyman,2024-01-19,2,20,general,5060,1,Repair,1
handyman,2024-01-05,6,20,general,5061,1,Repair,1
handyman,2024-01-06,0,30,general,5062,2,Repair,1
handyman,2024-01-04,0,30,general,5063,2,Repair,1
handyman,2024-01-16,0,60,general,5064,4,Install,1
handyman,2024-01-04,0,15,general,5065,1,Repair,1
