id,date,category,duration,delay
4596,2023-03-12,handyman,75,0
4597,2023-03-26,handyman,60,10
4598,2023-03-02,handyman,30,10
4599,2023-03-01,handyman,75,0
4600,2023-03-28,handyman,75,5
4601,2023-03-18,handyman,15,10
4602,2023-03-11,handyman,15,15
4603,2023-03-23,handyman,75,0
4604,2023-03-25,handyman,45,5
4605,2023-03-09,handyman,75,10
4606,2023-03-15,handyman,45,15
4607,2023-03-05,handyman,60,15
4608,2023-03-22,handyman,60,5
4609,2023-03-12,handyman,45,15
4610,2023-03-05,handyman,45,0
4611,2023-03-03,handyman,75,0
4612,2023-03-25,handyman,60,10
4613,2023-03-07,handyman,15,15
4614,2023-03-13,handyman,45,5
4615,2023-03-21,handyman,15,10
4616,2023-03-04,handyman,15,15
4617,2023-03-07,handyman,45,0
4618,2023-03-28,handyman,75,15
4619,2023-03-22,handyman,75,5
4620,2023-03-30,handyman,15,15
4621,2023-03-24,handyman,75,0
4622,2023-03-21,handyman,75,15
4623,2023-03-28,handyman,75,5
4624,2023-03-14,handyman,30,15
4625,2023-03-29,handyman,60,5
4626,2023-03-03,handyman,60,10
4627,2023-03-16,handyman,60,10
4628,2023-03-11,handyman,15,15
4629,2023-03-03,handyman,15,0
4630,2023-03-22,handyman,15,0
4631,2023-03-29,handyman,60,15
4632,2023-03-01,handyman,45,10
4633,2023-03-24,handyman,30,5
4634,2023-03-03,handyman,30,15
4635,2023-03-30,handyman,30,0
4636,2023-03-15,handyman,60,0
4637,2023-03-04,handyman,30,10
4638,2023-03-18,handyman,75,0
4639,2023-03-12,handyman,75,10
4640,2023-03-23,handyman,30,5
4641,2023-04-06,handyman,30,5
4642,2023-04-09,handyman,45,5
4643,2023-04-27,handyman,75,0
4644,2023-04-19,handyman,75,0
4645,2023-04-11,handyman,15,5
4646,2023-04-05,handyman,45,0
4647,2023-04-11,handyman,15,15
4648,2023-04-28,handyman,60,5
4649,2023-04-08,handyman,30,10
4650,2023-04-24,handyman,15,15
4651,2023-04-09,handyman,30,5
4652,2023-04-07,handyman,30,15
4653,2023-04-03,handyman,30,0
4654,2023-04-16,handyman,45,5
4655,2023-04-02,handyman,75,10
4656,2023-04-26,handyman,30,10
4657,2023-04-25,handyman,60,15
4658,2023-04-14,handyman,15,0
4659,2023-04-26,handyman,60,5
4660,2023-04-06,handyman,45,10
4661,2023-04-13,handyman,60,0
4662,2023-04-28,handyman,15,0
4663,2023-04-25,handyman,45,0
4664,2023-04-19,handyman,45,10
4665,2023-04-10,handyman,45,10
4666,2023-04-18,handyman,75,0
4667,2023-04-29,handyman,15,10
4668,2023-04-17,handyman,30,15
4669,2023-04-05,handyman,15,5
4670,2023-04-13,handyman,60,5
4671,2023-04-13,handyman,45,10
4672,2023-04-07,handyman,75,15
4673,2023-04-25,handyman,15,15
4674,2023-04-15,handyman,60,0
4675,2023-04-09,handyman,60,0
4676,2023-04-29,handyman,30,15
4677,2023-04-27,handyman,45,10
4678,2023-04-21,handyman,30,5
4679,2023-04-01,handyman,15,10
4680,2023-04-12,handyman,30,5
4681,2023-04-09,handyman,75,10
4682,2023-04-07,handyman,60,15
4683,2023-04-23,handyman,60,15
4684,2023-04-29,handyman,15,0
4685,2023-04-23,handyman,60,15
4686,2023-04-30,handyman,45,15
4687,2023-04-13,handyman,45,10
4688,2023-04-27,handyman,45,15
4689,2023-04-28,handyman,75,10
4690,2023-04-25,handyman,60,0
4691,2023-04-03,handyman,60,5
4692,2023-04-04,handyman,45,15
4693,2023-04-18,handyman,75,15
4694,2023-04-20,handyman,45,15
4695,2023-04-22,handyman,30,15
4696,2023-04-20,handyman,60,10
4697,2023-04-19,handyman,45,5
4698,2023-04-14,handyman,30,15
4699,2023-04-24,handyman,45,10
4700,2023-04-01,handyman,60,5
4701,2023-04-26,handyman,15,15
4702,2023-04-16,handyman,30,15
4703,2023-04-26,handyman,15,0
4704,2023-04-08,handyman,75,10
4705,2023-04-12,handyman,45,5
4706,2023-04-23,handyman,30,0
4707,2023-04-12,handyman,60,15
4708,2023-04-24,handyman,15,10
4709,2023-04-26,handyman,15,10
4710,2023-04-26,handyman,75,5
4711,2023-04-24,handyman,30,5
4712,2023-04-04,handyman,45,10
4713,2023-04-19,handyman,30,0
4714,2023-04-12,handyman,45,15
4715,2023-04-09,handyman,15,5
4716,2023-04-13,handyman,45,5
4717,2023-04-18,handyman,15,10
4718,2023-04-22,handyman,45,0
4719,2023-04-25,handyman,75,5
4720,2023-04-19,handyman,60,15
4721,2023-04-23,handyman,45,5
4722,2023-04-14,handyman,45,10
4723,2023-04-23,handyman,60,10
4724,2023-04-19,handyman,15,0
4725,2023-04-29,handyman,60,10
4726,2023-04-02,handyman,60,10
4727,2023-04-20,handyman,45,5
4728,2023-04-10,handyman,30,0
4729,2023-04-10,handyman,15,0
4730,2023-04-13,handyman,75,10
4731,2023-04-16,handyman,30,0
4732,2023-04-01,handyman,45,5
4733,2023-04-13,handyman,60,15
4734,2023-04-03,handyman,30,0
4735,2023-04-03,handyman,45,0
4736,2023-05-07,handyman,30,10
4737,2023-05-01,handyman,30,5
4738,2023-05-31,handyman,60,0
4739,2023-05-10,handyman,15,0
4740,2023-05-11,handyman,75,10
4741,2023-05-15,handyman,45,5
4742,2023-05-26,handyman,15,5
4743,2023-05-04,handyman,60,10
4744,2023-05-25,handyman,15,10
4745,2023-05-27,handyman,30,5
4746,2023-05-20,handyman,75,15
4747,2023-05-24,handyman,75,5
4748,2023-05-28,handyman,15,0
4749,2023-05-02,handyman,15,15
4750,2023-05-30,handyman,15,0
4751,2023-05-08,handyman,75,10
4752,2023-05-24,handyman,45,10
4753,2023-05-22,handyman,30,10
4754,2023-05-30,handyman,75,0
4755,2023-05-10,handyman,75,0
4756,2023-05-03,handyman,45,15
4757,2023-05-22,handyman,30,15
4758,2023-05-15,handyman,15,10
4759,2023-06-25,handyman,60,10
4760,2023-06-03,handyman,15,10
4761,2023-06-21,handyman,30,10
4762,2023-06-25,handyman,45,10
4763,2023-06-12,handyman,75,15
4764,2023-06-09,handyman,60,15
4765,2023-06-18,handyman,45,10
4766,2023-06-06,handyman,15,10
4767,2023-06-30,handyman,15,5
4768,2023-06-13,handyman,75,15
4769,2023-06-29,handyman,60,0
4770,2023-06-02,handyman,30,5
4771,2023-06-02,handyman,75,10
4772,2023-06-17,handyman,75,5
4773,2023-06-14,handyman,15,0
4774,2023-06-25,handyman,15,15
4775,2023-06-09,handyman,30,5
4776,2023-06-13,handyman,30,10
4777,2023-06-14,handyman,15,15
4778,2023-06-10,handyman,75,15
4779,2023-06-26,handyman,75,15
4780,2023-06-19,handyman,45,5
4781,2023-06-06,handyman,30,0
4782,2023-06-04,handyman,15,15
4783,2023-06-25,handyman,75,10
4784,2023-06-19,handyman,60,15
4785,2023-06-12,handyman,75,15
4786,2023-06-03,handyman,45,10
4787,2023-06-14,handyman,45,5
4788,2023-06-18,handyman,75,0
4789,2023-06-10,handyman,15,15
4790,2023-06-08,handyman,45,0
4791,2023-06-28,handyman,30,10
4792,2023-06-15,handyman,45,5
4793,2023-06-15,handyman,75,15
4794,2023-06-02,handyman,75,15
4795,2023-06-21,handyman,45,10
4796,2023-06-20,handyman,60,15
4797,2023-06-25,handyman,75,5
4798,2023-06-19,handyman,15,0
4799,2023-06-04,handyman,30,0
4800,2023-06-25,handyman,75,10
4801,2023-06-04,handyman,60,0
4802,2023-06-08,handyman,75,15
4803,2023-06-14,handyman,30,10
4804,2023-06-20,handyman,30,5
4805,2023-06-19,handyman,15,0
4806,2023-06-16,handyman,30,5
4807,2023-06-20,handyman,15,15
4808,2023-06-11,handyman,15,10
4809,2023-06-06,handyman,75,10
4810,2023-06-26,handyman,45,0
4811,2023-06-13,handyman,15,15
4812,2023-06-26,handyman,15,5
4813,2023-06-13,handyman,15,15
4814,2023-06-12,handyman,15,0
4815,2023-06-24,handyman,30,15
4816,2023-06-23,handyman,15,10
4817,2023-06-16,handyman,45,15
4818,2023-06-24,handyman,75,5
4819,2023-06-21,handyman,15,15
4820,2023-06-24,handyman,75,10
4821,2023-06-27,handyman,75,10
4822,2023-06-16,handyman,75,5
4823,2023-06-04,handyman,75,15
4824,2023-06-08,handyman,75,5
4825,2023-06-30,handyman,45,5
4826,2023-06-06,handyman,30,10
4827,2023-06-30,handyman,15,0
4828,2023-06-01,handyman,45,0
4829,2023-06-24,handyman,15,0
4830,2023-06-18,handyman,45,5
4831,2023-06-27,handyman,75,15
4832,2023-06-24,handyman,30,0
4833,2023-06-18,handyman,75,5
4834,2023-07-01,handyman,75,5
4835,2023-07-19,handyman,30,0
4836,2023-07-12,handyman,60,5
4837,2023-07-04,handyman,30,15
4838,2023-07-26,handyman,45,15
4839,2023-07-08,handyman,60,0
4840,2023-07-23,handyman,45,10
4841,2023-07-18,handyman,75,5
4842,2023-07-19,handyman,45,0
4843,2023-07-15,handyman,45,15
4844,2023-07-20,handyman,15,15
4845,2023-07-12,handyman,60,0
4846,2023-07-14,handyman,30,10
4847,2023-07-12,handyman,30,5
4848,2023-07-08,handyman,30,15
4849,2023-07-03,handyman,30,0
4850,2023-07-09,handyman,15,0
4851,2023-07-30,handyman,45,0
4852,2023-07-07,handyman,75,10
4853,2023-07-20,handyman,60,5
4854,2023-07-25,handyman,75,0
4855,2023-07-31,handyman,30,15
4856,2023-07-09,handyman,30,5
4857,2023-07-14,handyman,75,15
4858,2023-07-09,handyman,45,5
4859,2023-07-13,handyman,15,10
4860,2023-07-05,handyman,30,0
4861,2023-07-23,handyman,60,0
4862,2023-07-17,handyman,45,15
4863,2023-07-08,handyman,30,10
4864,2023-07-17,handyman,60,15
4865,2023-07-16,handyman,15,15
4866,2023-07-22,handyman,60,10
4867,2023-07-16,handyman,60,15
4868,2023-07-29,handyman,60,15
4869,2023-07-10,handyman,45,15
4870,2023-07-26,handyman,30,5
4871,2023-07-16,handyman,60,0
4872,2023-07-15,handyman,60,5
4873,2023-07-18,handyman,15,15
4874,2023-07-22,handyman,30,5
4875,2023-07-28,handyman,45,0
4876,2023-07-25,handyman,45,15
4877,2023-07-06,handyman,45,0
4878,2023-07-10,handyman,15,10
4879,2023-07-29,handyman,75,15
4880,2023-07-15,handyman,45,0
4881,2023-07-05,handyman,75,0
4882,2023-08-24,handyman,30,0
4883,2023-08-04,handyman,45,0
4884,2023-08-05,handyman,60,15
4885,2023-08-28,handyman,30,0
4886,2023-08-09,handyman,75,10
4887,2023-08-03,handyman,75,5
4888,2023-08-03,handyman,75,10
4889,2023-08-23,handyman,60,5
4890,2023-08-03,handyman,45,5
4891,2023-08-17,handyman,75,10
4892,2023-08-17,handyman,45,0
4893,2023-08-09,handyman,15,15
4894,2023-08-23,handyman,45,5
4895,2023-08-06,handyman,45,10
4896,2023-08-07,handyman,60,5
4897,2023-08-15,handyman,45,0
4898,2023-08-09,handyman,30,15
4899,2023-08-26,handyman,30,0
4900,2023-08-19,handyman,30,0
4901,2023-08-14,handyman,30,10
4902,2023-08-07,handyman,75,5
4903,2023-08-04,handyman,30,15
4904,2023-08-03,handyman,15,0
4905,2023-08-22,handyman,45,10
4906,2023-08-28,handyman,30,0
4907,2023-08-06,handyman,15,15
4908,2023-08-25,handyman,15,15
4909,2023-08-10,handyman,30,15
4910,2023-08-10,handyman,15,5
4911,2023-08-25,handyman,75,5
4912,2023-08-09,handyman,60,10
4913,2023-08-12,handyman,75,10
4914,2023-08-14,handyman,15,15
4915,2023-08-01,handyman,60,0
4916,2023-08-27,handyman,30,0
4917,2023-08-09,handyman,75,5
4918,2023-09-05,handyman,45,0
4919,2023-09-15,handyman,75,10
4920,2023-09-03,handyman,75,15
4921,2023-09-27,handyman,30,15
4922,2023-09-07,handyman,75,0
4923,2023-09-16,handyman,60,15
4924,2023-09-29,handyman,15,15
4925,2023-09-24,handyman,15,15
4926,2023-09-30,handyman,75,15
4927,2023-09-20,handyman,75,5
4928,2023-09-07,handyman,15,15
4929,2023-09-11,handyman,45,10
4930,2023-09-14,handyman,45,0
4931,2023-09-25,handyman,15,15
4932,2023-09-29,handyman,75,5
4933,2023-09-05,handyman,60,10
4934,2023-09-23,handyman,75,15
4935,2023-09-08,handyman,15,10
4936,2023-09-07,handyman,60,5
4937,2023-09-09,handyman,75,0
4938,2023-09-11,handyman,75,10
4939,2023-09-25,handyman,45,0
4940,2023-09-07,handyman,30,10
4941,2023-09-30,handyman,75,10
4942,2023-09-25,handyman,60,10
4943,2023-09-01,handyman,30,15
4944,2023-09-15,handyman,30,10
4945,2023-09-27,handyman,30,5
4946,2023-09-05,handyman,75,10
4947,2023-09-02,handyman,15,5
4948,2023-09-26,handyman,45,10
4949,2023-09-30,handyman,45,10
4950,2023-09-15,handyman,60,0
4951,2023-09-01,handyman,30,10
4952,2023-09-09,handyman,45,0
4953,2023-09-16,handyman,30,15
4954,2023-09-29,handyman,45,10
4955,2023-09-26,handyman,15,10
4956,2023-09-29,handyman,75,15
4957,2023-09-30,handyman,45,5
4958,2023-09-13,handyman,75,5
4959,2023-09-29,handyman,30,0
4960,2023-09-13,handyman,15,10
4961,2023-09-24,handyman,30,15
4962,2023-09-07,handyman,30,15
4963,2023-09-06,handyman,15,5
4964,2023-09-01,handyman,45,15
4965,2023-09-20,handyman,30,15
4966,2023-09-05,handyman,30,10
4967,2023-09-15,handyman,45,0
4968,2023-09-20,handyman,30,10
4969,2023-09-25,handyman,30,5
4970,2023-09-04,handyman,45,0
4971,2023-09-21,handyman,75,0
4972,2023-09-03,handyman,60,10
4973,2023-09-21,handyman,45,0
4974,2023-09-16,handyman,15,15
4975,2023-09-09,handyman,30,15
4976,2023-09-30,handyman,60,0
4977,2023-09-21,handyman,60,10
4978,2023-09-03,handyman,45,5
4979,2023-09-28,handyman,15,5
4980,2023-09-12,handyman,75,15
4981,2023-09-16,handyman,45,10
4982,2023-09-05,handyman,15,5
4983,2023-09-23,handyman,15,5
4984,2023-09-18,handyman,30,5
4985,2023-09-26,handyman,15,15
4986,2023-09-25,handyman,45,5
4987,2023-09-06,handyman,75,10
4988,2023-09-16,handyman,30,15
4989,2023-09-13,handyman,60,0
4990,2023-09-07,handyman,15,10
4991,2023-09-30,handyman,60,0
4992,2023-09-25,handyman,45,15
4993,2023-09-26,handyman,30,15
4994,2023-09-22,handyman,75,5
4995,2023-09-16,handyman,45,0
4996,2023-09-20,handyman,75,15
4997,2023-09-10,handyman,75,10
4998,2023-09-28,handyman,75,5
4999,2023-09-15,handyman,60,10
5000,2023-09-27,handyman,30,5
5001,2023-09-12,handyman,30,0
5002,2023-09-15,handyman,75,10
5003,2023-09-06,handyman,15,15
5004,2023-09-11,handyman,30,0
5005,2023-09-07,handyman,15,0
5006,2023-09-27,handyman,45,0
5007,2023-09-06,handyman,75,5
5008,2023-09-22,handyman,30,0
5009,2023-09-01,handyman,45,0
5010,2023-09-06,handyman,75,10
5011,2023-09-01,handyman,45,15
5012,2023-09-29,handyman,60,10
5013,2023-09-18,handyman,60,5
5014,2023-09-28,handyman,60,5
5015,2023-09-26,handyman,75,15
5016,2023-09-23,handyman,60,0
5017,2023-09-11,handyman,75,0
5018,2023-09-08,handyman,45,5
5019,2023-09-18,handyman,30,5
5020,2023-09-13,handyman,75,5
5021,2023-09-13,handyman,30,5
5022,2023-09-07,handyman,45,0
5023,2023-09-10,handyman,45,5
5024,2023-09-09,handyman,60,0
5025,2023-09-17,handyman,75,15
5026,2023-09-17,handyman,75,10
5027,2023-09-05,handyman,45,15
5028,2023-09-10,handyman,30,0
5029,2023-09-20,handyman,75,0
5030,2023-09-22,handyman,75,0
5031,2023-09-28,handyman,75,5
5032,2023-09-26,handyman,60,10
5033,2023-09-12,handyman,60,5
5034,2023-09-07,handyman,60,15
5035,2023-09-30,handyman,30,5
5036,2023-09-03,handyman,75,5
5037,2023-09-18,handyman,60,0
5038,2023-09-29,handyman,15,10
5039,2023-09-03,handyman,15,5
5040,2023-09-25,handyman,30,15
5041,2023-09-20,handyman,60,10
5042,2023-09-24,handyman,75,10
5043,2023-09-29,handyman,60,15
5044,2023-09-23,handyman,30,15
5045,2023-09-29,handyman,30,0
5046,2023-09-23,handyman,75,0
5047,2023-09-03,handyman,30,15
5048,2023-09-06,handyman,30,10
5049,2023-09-11,handyman,15,5
5050,2023-09-12,handyman,45,0
5051,2023-09-29,handyman,15,15
5052,2023-09-01,handyman,30,10
5053,2023-09-23,handyman,45,0
5054,2023-09-07,handyman,45,15
5055,2023-10-09,handyman,45,0
5056,2023-10-30,handyman,30,10
5057,2023-10-18,handyman,75,0
5058,2023-10-01,handyman,15,15
5059,2023-10-23,handyman,15,10
5060,2023-10-01,handyman,15,10
5061,2023-10-07,handyman,15,15
5062,2023-10-04,handyman,75,15
5063,2023-10-02,handyman,15,5
5064,2023-10-10,handyman,60,0
5065,2023-10-26,handyman,60,5
5066,2023-10-05,handyman,60,5
5067,2023-10-05,handyman,45,10
5068,2023-10-25,handyman,75,5
5069,2023-10-06,handyman,30,0
5070,2023-10-17,handyman,45,5
5071,2023-10-11,handyman,15,0
5072,2023-10-03,handyman,45,0
5073,2023-10-03,handyman,60,10
5074,2023-10-06,handyman,30,10
5075,2023-10-05,handyman,15,15
5076,2023-10-06,handyman,75,15
5077,2023-10-04,handyman,30,10
5078,2023-10-06,handyman,45,0
5079,2023-10-06,handyman,30,10
5080,2023-10-31,handyman,75,15
5081,2023-10-13,handyman,60,10
5082,2023-10-21,handyman,75,10
5083,2023-10-23,handyman,75,5
5084,2023-10-22,handyman,60,5
5085,2023-10-21,handyman,15,0
5086,2023-10-01,handyman,45,5
5087,2023-10-27,handyman,30,0
5088,2023-10-20,handyman,45,0
5089,2023-10-06,handyman,45,0
5090,2023-10-09,handyman,75,5
5091,2023-10-25,handyman,15,5
5092,2023-10-28,handyman,15,5
5093,2023-10-30,handyman,15,0
5094,2023-10-27,handyman,15,5
5095,2023-10-04,handyman,15,5
5096,2023-10-29,handyman,15,10
5097,2023-10-26,handyman,75,0
5098,2023-10-05,handyman,15,15
5099,2023-10-31,handyman,15,0
5100,2023-10-11,handyman,60,15
5101,2023-10-05,handyman,75,15
5102,2023-10-16,handyman,30,10
5103,2023-10-23,handyman,60,0
5104,2023-10-06,handyman,75,0
5105,2023-10-26,handyman,30,5
5106,2023-10-17,handyman,30,0
5107,2023-10-20,handyman,15,15
5108,2023-10-09,handyman,60,5
5109,2023-10-08,handyman,45,10
5110,2023-10-28,handyman,60,5
5111,2023-10-14,handyman,30,10
5112,2023-10-24,handyman,30,5
5113,2023-10-18,handyman,60,5
5114,2023-10-22,handyman,45,5
5115,2023-10-27,handyman,30,15
5116,2023-10-06,handyman,75,0
5117,2023-10-26,handyman,30,5
5118,2023-10-14,handyman,30,10
5119,2023-10-31,handyman,15,5
5120,2023-10-12,handyman,60,5
5121,2023-10-24,handyman,30,10
5122,2023-10-19,handyman,60,10
5123,2023-10-30,handyman,15,5
5124,2023-10-20,handyman,15,5
5125,2023-10-23,handyman,60,5
5126,2023-10-08,handyman,45,10
5127,2023-10-09,handyman,15,5
5128,2023-10-26,handyman,60,5
5129,2023-10-18,handyman,75,5
5130,2023-10-18,handyman,15,10
5131,2023-10-06,handyman,75,0
5132,2023-10-31,handyman,75,5
5133,2023-10-23,handyman,60,0
5134,2023-10-07,handyman,60,5
5135,2023-10-19,handyman,15,0
5136,2023-10-18,handyman,45,15
5137,2023-10-14,handyman,30,15
5138,2023-10-07,handyman,15,0
5139,2023-10-20,handyman,60,0
5140,2023-10-25,handyman,30,0
5141,2023-10-31,handyman,45,15
5142,2023-10-29,handyman,75,5
5143,2023-10-02,handyman,15,10
5144,2023-10-28,handyman,15,0
5145,2023-10-03,handyman,30,0
5146,2023-10-12,handyman,30,15
5147,2023-10-30,handyman,15,10
5148,2023-10-18,handyman,15,10
5149,2023-10-22,handyman,15,15
5150,2023-10-29,handyman,15,15
5151,2023-10-18,handyman,75,10
5152,2023-10-18,handyman,75,5
5153,2023-10-10,handyman,30,5
5154,2023-10-30,handyman,15,10
5155,2023-10-01,handyman,30,15
5156,2023-10-16,handyman,15,10
5157,2023-10-21,handyman,15,10
5158,2023-10-25,handyman,15,15
5159,2023-10-23,handyman,75,15
5160,2023-10-26,handyman,75,5
5161,2023-10-22,handyman,45,15
5162,2023-10-08,handyman,15,10
5163,2023-10-10,handyman,30,0
5164,2023-10-21,handyman,30,15
5165,2023-10-08,handyman,60,10
5166,2023-10-10,handyman,60,15
5167,2023-10-26,handyman,15,5
5168,2023-10-29,handyman,45,15
5169,2023-10-30,handyman,60,5
5170,2023-10-21,handyman,15,15
5171,2023-10-05,handyman,60,15
5172,2023-10-12,handyman,75,5
5173,2023-10-24,handyman,75,10
5174,2023-10-05,handyman,75,0
5175,2023-10-30,handyman,60,5
5176,2023-10-13,handyman,30,5
5177,2023-10-28,handyman,30,5
5178,2023-10-17,handyman,45,0
5179,2023-10-24,handyman,45,10
5180,2023-10-16,handyman,60,0
5181,2023-10-30,handyman,75,10
5182,2023-10-08,handyman,45,15
5183,2023-10-04,handyman,30,10
5184,2023-10-25,handyman,15,0
5185,2023-10-03,handyman,30,0
5186,2023-10-31,handyman,45,15
5187,2023-10-18,handyman,75,5
5188,2023-10-13,handyman,45,5
5189,2023-10-01,handyman,15,5
5190,2023-10-20,handyman,15,0
5191,2023-10-28,handyman,30,15
5192,2023-10-01,handyman,30,0
5193,2023-10-23,handyman,75,0
5194,2023-10-12,handyman,15,0
5195,2023-11-04,handyman,75,10
5196,2023-11-20,handyman,45,15
5197,2023-11-23,handyman,45,0
5198,2023-11-10,handyman,60,10
5199,2023-11-24,handyman,60,10
5200,2023-11-12,handyman,75,10
5201,2023-11-08,handyman,75,15
5202,2023-11-11,handyman,30,15
5203,2023-11-05,handyman,45,15
5204,2023-11-14,handyman,15,10
5205,2023-11-17,handyman,30,0
5206,2023-11-13,handyman,60,15
5207,2023-11-06,handyman,60,15
5208,2023-11-05,handyman,30,0
5209,2023-11-04,handyman,60,0
5210,2023-11-08,handyman,30,15
5211,2023-11-13,handyman,75,10
5212,2023-11-11,handyman,30,0
5213,2023-11-16,handyman,15,15
5214,2023-11-20,handyman,60,10
5215,2023-11-07,handyman,60,5
5216,2023-11-12,handyman,60,10
5217,2023-11-11,handyman,60,0
5218,2023-11-15,handyman,15,5
5219,2023-11-18,handyman,45,5
5220,2023-11-21,handyman,30,0
5221,2023-11-08,handyman,60,15
5222,2023-11-25,handyman,75,10
5223,2023-11-18,handyman,75,5
5224,2023-11-17,handyman,75,15
5225,2023-11-21,handyman,15,0
5226,2023-11-24,handyman,15,10
5227,2023-11-05,handyman,75,0
5228,2023-11-29,handyman,15,5
5229,2023-11-05,handyman,60,15
5230,2023-11-08,handyman,60,0
5231,2023-11-10,handyman,75,15
5232,2023-11-01,handyman,45,15
5233,2023-11-08,handyman,60,5
5234,2023-11-11,handyman,45,10
5235,2023-11-05,handyman,75,0
5236,2023-11-11,handyman,60,5
5237,2023-11-29,handyman,30,10
5238,2023-11-12,handyman,15,5
5239,2023-11-18,handyman,45,10
5240,2023-11-08,handyman,15,5
5241,2023-11-04,handyman,30,10
5242,2023-11-17,handyman,75,0
5243,2023-11-12,handyman,75,15
5244,2023-11-07,handyman,45,5
5245,2023-11-29,handyman,30,0
5246,2023-11-13,handyman,75,15
5247,2023-11-07,handyman,15,0
5248,2023-11-07,handyman,75,10
5249,2023-11-06,handyman,15,10
5250,2023-11-08,handyman,60,0
5251,2023-11-07,handyman,15,0
5252,2023-11-03,handyman,30,15
5253,2023-11-23,handyman,75,5
5254,2023-11-04,handyman,45,0
5255,2023-11-18,handyman,30,10
5256,2023-11-05,handyman,45,15
5257,2023-11-08,handyman,75,10
5258,2023-11-11,handyman,75,0
5259,2023-11-05,handyman,15,10
5260,2023-11-09,handyman,30,0
5261,2023-11-09,handyman,75,10
5262,2023-11-29,handyman,60,15
5263,2023-11-08,handyman,45,5
5264,2023-11-25,handyman,15,0
5265,2023-11-26,handyman,30,10
5266,2023-11-19,handyman,60,10
5267,2023-11-26,handyman,30,0
5268,2023-11-10,handyman,30,5
5269,2023-11-26,handyman,45,10
5270,2023-11-09,handyman,45,15
5271,2023-11-04,handyman,60,15
5272,2023-11-22,handyman,45,10
5273,2023-11-17,handyman,75,10
5274,2023-11-07,handyman,45,5
5275,2023-11-24,handyman,15,0
5276,2023-11-05,handyman,45,5
5277,2023-11-25,handyman,60,5
5278,2023-11-12,handyman,30,5
5279,2023-11-16,handyman,30,15
5280,2023-11-18,handyman,75,10
5281,2023-11-20,handyman,75,5
5282,2023-11-16,handyman,30,10
5283,2023-11-27,handyman,15,0
5284,2023-11-05,handyman,45,0
5285,2023-11-20,handyman,75,5
5286,2023-11-10,handyman,30,0
5287,2023-11-25,handyman,60,5
5288,2023-11-03,handyman,75,0
5289,2023-11-29,handyman,75,10
5290,2023-11-10,handyman,30,15
