Id,Date,Payment Method,Payment Duration
4739,2024-02-25,Cash,0
4740,2024-02-20,Bank Transfer,3
4741,2024-02-08,PayNow,5
4742,2024-02-08,PayNow,5
4743,2024-02-07,Cash,0
4744,2024-02-20,Bank Transfer,3
4745,2024-02-04,PayNow,3
4746,2024-02-26,PayNow,3
4747,2024-02-04,Cash,0
4748,2024-02-04,PayNow,3
4749,2024-02-12,Bank Transfer,3
4750,2024-02-29,PayNow,3
4751,2024-02-10,PayNow,3
4752,2024-02-13,PayNow,3
4753,2024-02-23,Cash,0
4754,2024-02-29,PayNow,3
4755,2024-02-14,Cash,0
4756,2024-02-19,Cash,0
4757,2024-02-17,PayNow,3
4758,2024-02-22,PayNow,3
4759,2024-02-28,Bank Transfer,3
4760,2024-02-01,PayNow,3
4761,2024-02-24,PayNow,3
4762,2024-02-05,Bank Transfer,3
4763,2024-02-12,Bank Transfer,3
4764,2024-02-07,PayNow,3
4765,2024-02-27,Bank Transfer,7
4766,2024-02-06,PayNow,3
4767,2024-02-03,Bank Transfer,3
4768,2024-02-25,PayNow,3
4769,2024-02-07,PayNow,5
4770,2024-02-16,Bank Transfer,7
4771,2024-02-26,PayNow,3
4772,2024-02-07,PayNow,3
4773,2024-02-11,Cash,0
4774,2024-02-06,PayNow,5
4775,2024-02-26,PayNow,3
4776,2024-02-03,PayNow,3
4777,2024-02-12,PayNow,3
4778,2024-02-05,Bank Transfer,3
4779,2024-02-29,Cash,0
4780,2024-02-11,PayNow,3
4781,2024-02-02,Cash,0
4782,2024-02-02,PayNow,3
4783,2024-02-29,Bank Transfer,5
4784,2024-02-09,PayNow,3
4785,2024-02-16,PayNow,5
4786,2024-02-22,Cash,0
4787,2024-02-01,PayNow,3
4788,2024-02-27,PayNow,5
4789,2024-02-19,Bank Transfer,3
4790,2024-02-27,PayNow,3
4791,2024-02-17,Cash,0
4792,2024-02-12,PayNow,3
4793,2024-02-11,PayNow,3
4794,2024-02-10,Cash,0
4795,2024-02-01,PayNow,7
4796,2024-02-19,Cash,0
4797,2024-02-19,PayNow,3
4798,2024-02-16,PayNow,3
4799,2024-02-01,Cash,0
4800,2024-02-25,PayNow,3
4801,2024-02-06,PayNow,3
4802,2024-02-15,Cash,0
4803,2024-02-24,PayNow,3
4804,2024-02-04,Cash,0
4805,2024-02-02,PayNow,5
4806,2024-02-18,Cash,0
4807,2024-02-16,PayNow,3
4808,2024-02-01,PayNow,5
4809,2024-02-21,Cash,0
4810,2024-02-18,Bank Transfer,3
4811,2024-02-15,Cash,0
4812,2024-02-06,Cash,0
4813,2024-02-22,Cash,0
4814,2024-02-27,Cash,0
4815,2024-02-14,Bank Transfer,5
4816,2024-02-19,PayNow,3
4817,2024-02-19,PayNow,3
4818,2024-02-29,PayNow,5
4819,2024-02-06,PayNow,5
4820,2024-02-10,PayNow,3
4821,2024-02-19,Cash,0
4822,2024-02-29,PayNow,3
4823,2024-02-05,PayNow,5
4824,2024-02-12,Cash,0
4825,2024-02-25,Bank Transfer,7
4826,2024-02-26,PayNow,3
4827,2024-02-09,Bank Transfer,3
4828,2024-02-04,PayNow,5
4829,2024-02-17,PayNow,3
4830,2024-02-29,PayNow,5
4831,2024-02-25,Bank Transfer,5
4832,2024-02-16,Cash,0
4833,2024-02-22,PayNow,3
4834,2024-02-27,Bank Transfer,5
4835,2024-02-16,Bank Transfer,3
4836,2024-02-13,PayNow,3
4837,2024-02-27,PayNow,3
4838,2024-02-16,PayNow,3
4839,2024-02-23,Bank Transfer,3
4840,2024-02-03,PayNow,3
4841,2024-02-27,Cash,0
4842,2024-02-11,Bank Transfer,3
4843,2024-02-17,PayNow,3
4844,2024-02-03,Bank Transfer,3
4845,2024-02-07,PayNow,5
4846,2024-02-05,PayNow,7
4847,2024-02-19,Cash,0
4848,2024-02-16,Cash,0
4849,2024-02-01,PayNow,3
4850,2024-02-12,Cash,0
4851,2024-02-19,Cash,0
4852,2024-02-17,PayNow,5
4853,2024-02-27,Bank Transfer,3
4854,2024-02-13,PayNow,3
4855,2024-02-07,PayNow,3
4856,2024-02-26,Bank Transfer,3
4857,2024-02-14,PayNow,7
4858,2024-02-24,PayNow,5
4859,2024-02-06,Cash,0
4860,2024-02-20,Bank Transfer,7
4861,2024-02-12,PayNow,3
4862,2024-02-24,PayNow,7
4863,2024-02-18,Bank Transfer,5
4864,2024-02-17,PayNow,5
4865,2024-02-07,Bank Transfer,3
4866,2024-02-15,PayNow,3
4867,2024-02-07,PayNow,3
4868,2024-02-10,Bank Transfer,3
4869,2024-02-07,Bank Transfer,3
4870,2024-02-16,PayNow,5
4871,2024-02-14,Bank Transfer,3
4872,2024-02-24,Bank Transfer,3
4873,2024-02-08,PayNow,3
4874,2024-02-19,Cash,0
4875,2024-02-03,PayNow,3
4876,2024-02-09,Cash,0
4877,2024-02-16,PayNow,5
4878,2024-02-09,PayNow,3
4879,2024-02-08,Bank Transfer,3
4880,2024-02-20,PayNow,5
4881,2024-02-18,PayNow,3
4882,2024-02-19,Bank Transfer,3
4883,2024-02-11,Bank Transfer,3
4884,2024-02-29,PayNow,5
4885,2024-02-02,Cash,0
4886,2024-02-10,Bank Transfer,3
4887,2024-02-06,PayNow,3
4888,2024-02-12,PayNow,3
4889,2024-02-01,PayNow,3
4890,2024-02-19,PayNow,5
4891,2024-02-23,Bank Transfer,3
4892,2024-02-07,Cash,0
4893,2024-02-07,PayNow,3
4894,2024-02-05,Cash,0
4895,2024-02-05,Cash,0
4896,2024-02-20,PayNow,3
4897,2024-02-13,PayNow,3
4898,2024-02-25,Bank Transfer,3
4899,2024-02-08,PayNow,3
4900,2024-02-27,Bank Transfer,3
4901,2024-02-07,Cash,0
4902,2024-02-11,PayNow,3
4903,2024-02-28,PayNow,3
4904,2024-02-10,PayNow,7
4905,2024-02-26,PayNow,3
4906,2024-02-01,PayNow,5
4907,2024-02-01,Cash,0
4908,2024-02-01,PayNow,7
4909,2024-02-22,PayNow,5
4910,2024-02-19,Cash,0
4911,2024-02-23,PayNow,3
4912,2024-02-19,Bank Transfer,3
4913,2024-02-23,PayNow,5
4914,2024-02-03,PayNow,7
4915,2024-02-11,Cash,0
4916,2024-02-06,Bank Transfer,7
4917,2024-02-28,PayNow,5
4918,2024-02-19,Cash,0
4919,2024-02-05,PayNow,5
4920,2024-02-15,PayNow,5
4921,2024-02-06,PayNow,3
4922,2024-02-03,PayNow,3
4923,2024-02-28,Cash,0
4924,2024-02-09,PayNow,5
4925,2024-02-26,PayNow,3
4926,2024-02-14,PayNow,7
4927,2024-02-11,Cash,0
4928,2024-02-05,PayNow,5
4929,2024-02-16,PayNow,3
4930,2024-02-01,Cash,0
4931,2024-02-06,PayNow,3
4932,2024-02-02,PayNow,3
4933,2024-02-02,PayNow,3
4934,2024-02-11,Bank Transfer,3
4935,2024-02-29,Bank Transfer,3
4936,2024-02-01,PayNow,3
4937,2024-02-29,Cash,0
4938,2024-02-15,PayNow,5
4939,2024-02-22,PayNow,7
4940,2024-02-17,PayNow,3
4941,2024-02-04,Bank Transfer,5
4942,2024-02-18,PayNow,3
4943,2024-02-11,PayNow,3
4944,2024-02-06,Cash,0
4945,2024-02-02,Cash,0
4946,2024-02-06,PayNow,3
4947,2024-02-27,PayNow,3
4948,2024-02-15,Cash,0
4949,2024-02-26,Bank Transfer,5
4950,2024-02-18,PayNow,3
4951,2024-02-04,Cash,0
4952,2024-02-20,PayNow,3
4953,2024-02-13,PayNow,3
4954,2024-02-27,PayNow,7
4955,2024-02-27,Cash,0
4956,2024-02-24,Cash,0
4957,2024-02-18,PayNow,3
4958,2024-02-24,Bank Transfer,5
4959,2024-02-14,PayNow,5
4960,2024-02-21,Cash,0
4961,2024-02-26,Cash,0
4962,2024-02-13,PayNow,3
4963,2024-02-07,Bank Transfer,3
4964,2024-02-08,Cash,0
4965,2024-02-22,PayNow,3
4966,2024-02-04,PayNow,5
4967,2024-02-16,PayNow,7
4968,2024-02-06,Bank Transfer,3
4969,2024-02-08,PayNow,7
4970,2024-02-23,Bank Transfer,7
4971,2024-02-20,PayNow,5
4972,2024-02-04,PayNow,5
4973,2024-02-26,PayNow,5
4974,2024-02-15,PayNow,7
4975,2024-02-24,Bank Transfer,7
4976,2024-02-06,PayNow,3
4977,2024-02-09,Cash,0
4978,2024-02-09,PayNow,3
4979,2024-02-25,Cash,0
4980,2024-02-16,PayNow,5
4981,2024-02-13,Bank Transfer,5
4982,2024-02-09,Cash,0
4983,2024-02-17,PayNow,7
4984,2024-02-02,PayNow,5
4985,2024-02-26,PayNow,3
4986,2024-02-06,PayNow,3
4987,2024-02-12,PayNow,3
4988,2024-02-12,PayNow,3
4989,2024-02-19,PayNow,3
4990,2024-02-18,PayNow,5
4991,2024-02-05,Cash,0
4992,2024-02-19,Cash,0
4993,2024-02-18,Cash,0
4994,2024-02-20,PayNow,3
4995,2024-02-22,Bank Transfer,3
4996,2024-02-04,PayNow,3
4997,2024-02-06,PayNow,3
4998,2024-02-06,PayNow,3
4999,2024-02-19,PayNow,3
5000,2024-02-26,PayNow,3
5001,2024-02-13,Bank Transfer,5
5002,2024-02-08,Bank Transfer,5
5003,2024-02-24,PayNow,3
5004,2024-02-23,Cash,0
5005,2024-02-23,Bank Transfer,7
5006,2024-02-05,Bank Transfer,5
5007,2024-02-06,Cash,0
5008,2024-02-18,Cash,0
5009,2024-02-08,PayNow,5
5010,2024-02-17,Bank Transfer,7
5011,2024-02-19,PayNow,7
5012,2024-02-23,PayNow,3
5013,2024-02-23,PayNow,3
5014,2024-02-27,PayNow,3
5015,2024-03-06,PayNow,5
5016,2024-03-09,Bank Transfer,3
5017,2024-03-30,PayNow,3
5018,2024-03-20,PayNow,3
5019,2024-03-02,PayNow,5
5020,2024-03-18,Bank Transfer,7
5021,2024-03-16,PayNow,7
5022,2024-03-30,Bank Transfer,5
5023,2024-03-10,PayNow,7
5024,2024-03-27,Cash,0
5025,2024-03-04,Cash,0
5026,2024-03-07,PayNow,5
5027,2024-03-03,Cash,0
5028,2024-03-18,Cash,0
5029,2024-03-30,PayNow,5
5030,2024-03-07,PayNow,3
5031,2024-03-19,Cash,0
5032,2024-03-20,Bank Transfer,5
5033,2024-03-15,PayNow,5
5034,2024-03-11,Cash,0
5035,2024-03-09,PayNow,3
5036,2024-03-18,Cash,0
5037,2024-03-31,PayNow,7
5038,2024-03-25,Cash,0
5039,2024-03-22,Cash,0
5040,2024-03-03,Cash,0
5041,2024-03-01,PayNow,5
5042,2024-03-23,Bank Transfer,3
5043,2024-03-24,PayNow,3
5044,2024-03-14,Cash,0
5045,2024-03-11,PayNow,3
5046,2024-03-13,Cash,0
5047,2024-03-21,Bank Transfer,5
5048,2024-03-28,PayNow,5
5049,2024-03-19,Cash,0
5050,2024-03-18,PayNow,3
5051,2024-03-28,PayNow,3
5052,2024-03-20,PayNow,3
5053,2024-03-25,PayNow,5
5054,2024-03-19,PayNow,3
5055,2024-03-28,PayNow,5
5056,2024-03-08,Cash,0
5057,2024-03-13,PayNow,3
5058,2024-03-12,PayNow,5
5059,2024-03-10,PayNow,3
5060,2024-03-10,PayNow,7
5061,2024-03-11,PayNow,3
5062,2024-03-29,PayNow,7
5063,2024-03-19,Bank Transfer,5
5064,2024-03-10,PayNow,5
5065,2024-03-25,Cash,0
5066,2024-03-09,PayNow,5
5067,2024-03-06,PayNow,3
5068,2024-03-16,Cash,0
5069,2024-03-10,PayNow,3
5070,2024-03-05,Cash,0
5071,2024-03-30,Bank Transfer,3
5072,2024-03-15,Cash,0
5073,2024-03-08,PayNow,3
5074,2024-03-31,PayNow,3
5075,2024-03-30,PayNow,5
5076,2024-03-30,Bank Transfer,3
5077,2024-03-30,Bank Transfer,3
5078,2024-03-17,PayNow,5
5079,2024-03-08,Cash,0
5080,2024-03-20,Cash,0
5081,2024-03-04,PayNow,3
5082,2024-03-21,Bank Transfer,3
5083,2024-03-14,Cash,0
5084,2024-03-16,PayNow,5
5085,2024-03-15,Bank Transfer,3
5086,2024-03-06,PayNow,5
5087,2024-03-05,PayNow,5
5088,2024-03-15,PayNow,3
5089,2024-03-04,PayNow,5
5090,2024-03-08,PayNow,5
5091,2024-03-03,Bank Transfer,5
5092,2024-03-04,PayNow,7
5093,2024-03-05,PayNow,7
5094,2024-03-31,Bank Transfer,5
5095,2024-03-16,Bank Transfer,3
5096,2024-03-09,PayNow,3
5097,2024-03-16,Cash,0
5098,2024-03-11,PayNow,3
5099,2024-03-23,PayNow,5
5100,2024-03-29,Cash,0
5101,2024-03-29,Cash,0
5102,2024-03-24,Cash,0
5103,2024-03-11,Cash,0
5104,2024-03-22,PayNow,3
5105,2024-03-22,Bank Transfer,3
5106,2024-03-16,PayNow,5
5107,2024-03-29,Cash,0
5108,2024-03-26,Bank Transfer,5
5109,2024-03-19,Cash,0
5110,2024-03-26,PayNow,3
5111,2024-03-14,Bank Transfer,5
5112,2024-03-30,PayNow,5
5113,2024-03-10,PayNow,3
5114,2024-03-27,PayNow,3
5115,2024-03-30,PayNow,7
5116,2024-03-21,PayNow,3
5117,2024-03-30,Bank Transfer,3
5118,2024-03-02,PayNow,5
5119,2024-03-31,PayNow,3
5120,2024-03-28,Cash,0
5121,2024-03-08,PayNow,3
5122,2024-03-16,PayNow,5
5123,2024-03-07,Cash,0
5124,2024-03-17,PayNow,3
5125,2024-03-18,Cash,0
5126,2024-03-21,PayNow,3
5127,2024-03-09,PayNow,3
5128,2024-03-21,PayNow,3
5129,2024-03-22,PayNow,5
5130,2024-03-26,Cash,0
5131,2024-03-11,Cash,0
5132,2024-03-11,Cash,0
5133,2024-03-21,PayNow,5
5134,2024-03-03,Cash,0
5135,2024-03-31,PayNow,3
5136,2024-03-21,Cash,0
5137,2024-03-17,PayNow,7
5138,2024-03-03,Bank Transfer,3
5139,2024-03-07,PayNow,3
5140,2024-03-02,Bank Transfer,7
5141,2024-03-09,PayNow,3
5142,2024-03-14,PayNow,3
5143,2024-03-05,Bank Transfer,3
5144,2024-03-09,PayNow,5
5145,2024-03-15,Cash,0
5146,2024-03-14,Cash,0
5147,2024-03-12,PayNow,5
5148,2024-03-14,PayNow,3
5149,2024-03-24,PayNow,3
5150,2024-03-16,Cash,0
5151,2024-03-03,PayNow,3
5152,2024-03-10,PayNow,3
5153,2024-03-21,PayNow,3
5154,2024-03-03,Bank Transfer,3
5155,2024-03-22,PayNow,3
5156,2024-03-03,PayNow,3
5157,2024-03-06,PayNow,3
5158,2024-03-18,PayNow,3
5159,2024-03-14,PayNow,3
5160,2024-03-27,PayNow,3
5161,2024-03-29,PayNow,5
5162,2024-03-01,Cash,0
5163,2024-03-13,PayNow,7
5164,2024-03-12,PayNow,3
5165,2024-03-19,PayNow,7
5166,2024-03-28,Bank Transfer,3
5167,2024-03-21,Cash,0
5168,2024-03-25,Cash,0
5169,2024-03-24,PayNow,3
5170,2024-03-21,PayNow,5
5171,2024-03-26,Bank Transfer,5
5172,2024-03-01,PayNow,5
5173,2024-03-07,Bank Transfer,3
5174,2024-03-25,PayNow,5
5175,2024-03-29,Cash,0
5176,2024-03-01,Bank Transfer,10
5177,2024-03-20,PayNow,3
5178,2024-03-03,Bank Transfer,3
5179,2024-03-27,PayNow,5
5180,2024-03-31,Cash,0
5181,2024-03-17,PayNow,3
5182,2024-03-25,Bank Transfer,3
5183,2024-03-16,Cash,0
5184,2024-03-25,Cash,0
5185,2024-03-25,PayNow,5
5186,2024-03-14,Cash,0
5187,2024-03-15,Cash,0
5188,2024-03-27,PayNow,3
5189,2024-03-29,Cash,0
5190,2024-03-19,PayNow,3
5191,2024-03-12,PayNow,3
5192,2024-03-02,PayNow,3
5193,2024-03-01,PayNow,7
5194,2024-03-16,Bank Transfer,5
5195,2024-03-16,Bank Transfer,3
5196,2024-03-22,PayNow,7
5197,2024-03-20,PayNow,3
5198,2024-03-21,PayNow,7
5199,2024-03-27,Cash,0
5200,2024-03-31,Bank Transfer,5
5201,2024-03-31,Cash,0
5202,2024-03-21,PayNow,3
5203,2024-03-01,PayNow,3
5204,2024-03-03,Cash,0
5205,2024-03-06,PayNow,3
5206,2024-03-22,Cash,0
5207,2024-03-02,PayNow,7
5208,2024-03-02,Cash,0
5209,2024-03-19,Cash,0
5210,2024-03-11,PayNow,3
5211,2024-03-14,PayNow,10
5212,2024-03-05,Cash,0
5213,2024-03-17,Cash,0
5214,2024-03-11,Cash,0
5215,2024-03-13,Bank Transfer,5
5216,2024-03-27,PayNow,3
5217,2024-03-04,Bank Transfer,5
5218,2024-03-07,PayNow,7
5219,2024-03-12,Bank Transfer,5
5220,2024-03-27,Cash,0
5221,2024-03-10,Bank Transfer,3
5222,2024-03-10,PayNow,3
5223,2024-03-31,Bank Transfer,3
5224,2024-03-22,PayNow,5
5225,2024-03-09,Cash,0
5226,2024-03-26,Cash,0
5227,2024-03-11,Bank Transfer,3
5228,2024-03-11,PayNow,3
5229,2024-03-11,Cash,0
5230,2024-03-03,PayNow,5
5231,2024-03-12,Cash,0
5232,2024-03-13,Cash,0
5233,2024-03-31,PayNow,3
5234,2024-03-17,Cash,0
5235,2024-03-23,Bank Transfer,3
5236,2024-03-23,PayNow,7
5237,2024-03-08,Bank Transfer,3
5238,2024-03-25,Cash,0
5239,2024-03-22,PayNow,3
5240,2024-03-09,Bank Transfer,7
5241,2024-03-09,PayNow,5
5242,2024-03-08,PayNow,3
5243,2024-03-01,PayNow,3
5244,2024-03-13,Cash,0
5245,2024-03-01,PayNow,3
5246,2024-03-18,Bank Transfer,3
5247,2024-03-10,PayNow,3
5248,2024-03-05,PayNow,5
5249,2024-03-24,PayNow,3
5250,2024-03-18,PayNow,3
5251,2024-03-19,Cash,0
5252,2024-03-23,Cash,0
5253,2024-03-09,Bank Transfer,5
5254,2024-03-29,PayNow,5
5255,2024-03-09,Cash,0
5256,2024-03-07,PayNow,3
5257,2024-03-30,PayNow,3
5258,2024-03-27,Cash,0
5259,2024-03-16,Cash,0
5260,2024-03-22,Bank Transfer,3
5261,2024-03-30,PayNow,3
5262,2024-03-04,Bank Transfer,3
5263,2024-03-30,PayNow,3
5264,2024-03-28,Cash,0
5265,2024-03-17,PayNow,3
5266,2024-03-27,Cash,0
5267,2024-03-19,PayNow,7
5268,2024-03-26,Bank Transfer,3
5269,2024-03-29,PayNow,3
5270,2024-03-05,PayNow,3
5271,2024-03-16,PayNow,3
5272,2024-03-15,Cash,0
5273,2024-03-08,PayNow,3
5274,2024-03-22,Cash,0
5275,2024-03-22,Cash,0
5276,2024-03-11,PayNow,5
5277,2024-03-19,PayNow,5
5278,2024-03-13,Cash,0
5279,2024-03-20,Bank Transfer,5
5280,2024-03-18,PayNow,3
5281,2024-03-29,PayNow,5
5282,2024-03-02,PayNow,5
5283,2024-03-26,PayNow,5
5284,2024-03-05,Bank Transfer,3
5285,2024-03-27,Cash,0
5286,2024-03-28,PayNow,3
5287,2024-03-13,PayNow,3
5288,2024-03-10,PayNow,7
5289,2024-03-05,PayNow,3
5290,2024-03-11,Cash,0
5291,2024-03-06,Bank Transfer,5
5292,2024-03-26,PayNow,3
5293,2024-03-10,PayNow,5
5294,2024-03-01,PayNow,7
5295,2024-03-25,PayNow,3
5296,2024-03-05,PayNow,5
5297,2024-03-26,PayNow,3
5298,2024-03-24,PayNow,5
5299,2024-03-19,Cash,0
5300,2024-03-22,PayNow,5
5301,2024-03-30,PayNow,3
5302,2024-03-10,Cash,0
5303,2024-03-29,PayNow,3
5304,2024-03-02,Cash,0
5305,2024-03-23,PayNow,3
5306,2024-03-11,PayNow,3
5307,2024-03-30,PayNow,3
5308,2024-03-10,PayNow,5
5309,2024-03-05,PayNow,3
5310,2024-03-15,Cash,0
5311,2024-03-17,Cash,0
5312,2024-03-25,PayNow,5
5313,2024-03-13,PayNow,3
5314,2024-03-26,Bank Transfer,3
5315,2024-03-02,PayNow,7
5316,2024-03-19,Cash,0
5317,2024-03-01,Cash,0
5318,2024-03-22,Bank Transfer,5
5319,2024-03-01,PayNow,7
5320,2024-03-15,Cash,0
5321,2024-03-19,Cash,0
5322,2024-03-07,PayNow,3
5323,2024-03-19,PayNow,7
5324,2024-03-11,Bank Transfer,3
5325,2024-03-29,Cash,0
5326,2024-03-10,Cash,0
5327,2024-03-21,Cash,0
5328,2024-03-13,PayNow,7
5329,2024-03-27,PayNow,5
5330,2024-03-09,PayNow,3
5331,2024-03-22,Cash,0
5332,2024-03-29,PayNow,3
5333,2024-03-22,PayNow,3
5334,2024-03-29,Bank Transfer,3
5335,2024-03-09,PayNow,3
5336,2024-03-09,PayNow,5
5337,2024-03-17,PayNow,5
5338,2024-03-10,Cash,0
5339,2024-03-13,PayNow,5
5340,2024-03-21,PayNow,5
5341,2024-03-29,Cash,0
5342,2024-03-22,PayNow,3
5343,2024-03-25,PayNow,3
5344,2024-03-17,Cash,0
5345,2024-03-15,Cash,0
5346,2024-03-11,PayNow,7
5347,2024-03-21,Bank Transfer,3
5348,2024-03-14,Cash,0
5349,2024-03-16,Bank Transfer,3
5350,2024-03-14,Cash,0
5351,2024-03-20,Bank Transfer,3
5352,2024-03-26,PayNow,3
5353,2024-03-23,Bank Transfer,3
5354,2024-03-19,PayNow,5
5355,2024-03-12,Cash,0
5356,2024-03-11,PayNow,5
5357,2024-03-17,Bank Transfer,3
5358,2024-03-14,PayNow,3
5359,2024-03-21,Cash,0
5360,2024-03-28,PayNow,3
5361,2024-03-24,PayNow,3
5362,2024-03-10,PayNow,7
5363,2024-03-05,Bank Transfer,7
5364,2024-03-28,PayNow,7
5365,2024-03-19,PayNow,3
5366,2024-03-08,PayNow,3
5367,2024-03-02,PayNow,3
5368,2024-03-18,Bank Transfer,3
5369,2024-03-23,Cash,0
5370,2024-03-17,PayNow,5
5371,2024-03-05,Cash,0
5372,2024-03-04,PayNow,10
5373,2024-03-26,Cash,0
5374,2024-03-17,Bank Transfer,5
5375,2024-03-22,PayNow,5
5376,2024-03-13,Cash,0
5377,2024-03-02,PayNow,3
5378,2024-03-27,Cash,0
5379,2024-03-06,PayNow,3
5380,2024-03-08,PayNow,3
5381,2024-03-16,PayNow,5
5382,2024-03-27,PayNow,3
5383,2024-03-01,PayNow,3
5384,2024-03-01,Cash,0
5385,2024-03-14,PayNow,5
5386,2024-03-10,PayNow,5
5387,2024-03-06,Cash,0
5388,2024-03-19,Bank Transfer,3
5389,2024-03-12,PayNow,5
5390,2024-03-24,PayNow,3
5391,2024-03-28,PayNow,7
5392,2024-03-20,Bank Transfer,3
5393,2024-03-02,Cash,0
5394,2024-03-22,Cash,0
5395,2024-03-11,PayNow,5
5396,2024-03-25,PayNow,3
5397,2024-03-28,Cash,0
5398,2024-03-15,Cash,0
5399,2024-03-29,PayNow,14
5400,2024-03-20,Bank Transfer,3
5401,2024-03-01,Bank Transfer,3
5402,2024-03-26,Cash,0
5403,2024-03-25,Cash,0
5404,2024-03-11,Cash,0
5405,2024-03-01,Bank Transfer,3
5406,2024-03-14,PayNow,7
5407,2024-03-06,Bank Transfer,5
5408,2024-03-01,Bank Transfer,3
5409,2024-03-06,Cash,0
5410,2024-03-29,Cash,0
5411,2024-03-28,PayNow,3
5412,2024-03-09,Cash,0
5413,2024-03-15,Cash,0
5414,2024-03-15,PayNow,3
5415,2024-03-01,PayNow,7
5416,2024-03-29,PayNow,3
5417,2024-03-21,PayNow,5
5418,2024-03-01,PayNow,5
5419,2024-03-18,Cash,0
5420,2024-03-01,PayNow,3
5421,2024-03-26,PayNow,5
5422,2024-03-09,PayNow,5
5423,2024-03-22,PayNow,7
5424,2024-03-05,PayNow,3
5425,2024-03-23,Bank Transfer,3
5426,2024-03-07,PayNow,3
5427,2024-03-06,Cash,0
5428,2024-03-20,PayNow,5
5429,2024-03-13,PayNow,3
5430,2024-03-23,Bank Transfer,7
5431,2024-03-31,PayNow,3
5432,2024-03-12,PayNow,3
5433,2024-03-08,Bank Transfer,7
5434,2024-03-11,Cash,0
5435,2024-03-31,PayNow,7
5436,2024-03-05,PayNow,3
5437,2024-03-10,PayNow,5
5438,2024-03-01,PayNow,3
5439,2024-03-31,PayNow,3
5440,2024-03-15,Cash,0
5441,2024-03-14,Bank Transfer,3
5442,2024-03-01,Cash,0
5443,2024-03-20,Cash,0
5444,2024-03-01,PayNow,5
5445,2024-03-27,Bank Transfer,3
5446,2024-03-24,Cash,0
5447,2024-03-18,PayNow,7
5448,2024-03-16,Cash,0
5449,2024-03-05,Cash,0
5450,2024-03-02,PayNow,3
5451,2024-03-19,Cash,0
5452,2024-03-13,PayNow,3
5453,2024-03-24,PayNow,5
5454,2024-03-08,PayNow,3
5455,2024-03-02,Cash,0
5456,2024-03-24,PayNow,3
5457,2024-03-02,PayNow,3
5458,2024-03-05,PayNow,3
5459,2024-04-15,PayNow,3
5460,2024-04-23,PayNow,3
5461,2024-04-30,PayNow,3
5462,2024-04-19,PayNow,3
5463,2024-04-24,PayNow,3
5464,2024-04-12,PayNow,3
5465,2024-04-20,Cash,0
5466,2024-04-04,PayNow,3
5467,2024-04-01,Cash,0
5468,2024-04-30,PayNow,5
5469,2024-04-18,PayNow,3
5470,2024-04-06,Bank Transfer,5
5471,2024-04-30,PayNow,5
5472,2024-04-01,PayNow,5
5473,2024-04-17,PayNow,3
5474,2024-04-21,Bank Transfer,3
5475,2024-04-07,PayNow,3
5476,2024-04-26,PayNow,3
5477,2024-04-27,Cash,0
5478,2024-04-28,PayNow,3
5479,2024-04-07,Bank Transfer,5
5480,2024-04-15,Bank Transfer,3
5481,2024-04-17,PayNow,5
5482,2024-04-10,Cash,0
5483,2024-04-18,PayNow,10
5484,2024-04-29,Cash,0
5485,2024-04-11,Bank Transfer,3
5486,2024-04-13,Cash,0
5487,2024-04-13,Bank Transfer,3
5488,2024-04-28,Bank Transfer,3
5489,2024-04-24,PayNow,3
5490,2024-04-11,PayNow,5
5491,2024-04-17,Cash,0
5492,2024-04-06,Cash,0
5493,2024-04-17,Cash,0
5494,2024-04-14,PayNow,7
5495,2024-04-27,PayNow,3
5496,2024-04-10,Cash,0
5497,2024-04-29,Bank Transfer,3
5498,2024-04-01,PayNow,3
5499,2024-04-18,Cash,0
5500,2024-04-23,PayNow,7
5501,2024-04-07,PayNow,5
5502,2024-04-28,PayNow,3
5503,2024-04-02,Cash,0
5504,2024-04-22,Bank Transfer,7
5505,2024-04-17,Bank Transfer,5
5506,2024-04-28,Bank Transfer,5
5507,2024-04-06,Bank Transfer,3
5508,2024-04-11,PayNow,5
5509,2024-04-09,Cash,0
5510,2024-04-19,PayNow,3
5511,2024-04-03,PayNow,3
5512,2024-04-21,Cash,0
5513,2024-04-14,PayNow,3
5514,2024-04-20,PayNow,5
5515,2024-04-16,Bank Transfer,3
5516,2024-04-28,PayNow,3
5517,2024-04-17,Cash,0
5518,2024-04-04,PayNow,3
5519,2024-04-21,Cash,0
5520,2024-04-14,Cash,0
5521,2024-04-18,PayNow,3
5522,2024-04-04,PayNow,3
5523,2024-04-22,Cash,0
5524,2024-04-01,PayNow,3
5525,2024-04-13,PayNow,3
5526,2024-04-14,Cash,0
5527,2024-04-02,PayNow,3
5528,2024-04-17,Cash,0
5529,2024-04-12,PayNow,3
5530,2024-04-06,PayNow,3
5531,2024-04-05,PayNow,3
5532,2024-04-13,PayNow,7
5533,2024-04-24,PayNow,5
5534,2024-04-08,PayNow,3
5535,2024-04-01,Cash,0
5536,2024-04-02,PayNow,3
5537,2024-04-17,PayNow,5
5538,2024-04-09,Bank Transfer,3
5539,2024-04-17,Cash,0
5540,2024-04-11,PayNow,5
5541,2024-04-21,Cash,0
5542,2024-04-03,Bank Transfer,3
5543,2024-04-24,Bank Transfer,3
5544,2024-04-03,PayNow,3
5545,2024-04-24,Cash,0
5546,2024-04-05,PayNow,3
5547,2024-04-23,Cash,0
